lune_lat,lune_lon,class,etype_pred,prob_eq,prob_ex,prob_co
-46.604,-2.122,2,co,0.48790482,1.0159329e-09,0.51209515
-16.561,1.292,0,eq,0.99373394,1.0148199e-06,0.0062650405
-33.491,13.013,0,eq,0.8009552,9.089054e-09,0.19904484
-67.213,25.647,2,co,0.02959892,8.787281e-13,0.9704011
36.651,28.063,0,eq,0.9422702,0.057729125,6.23816e-07
-0.661,8.034,0,eq,0.999603,3.1199095e-05,0.00036581568
21.561,19.308,0,eq,0.99663794,0.0033546512,7.379299e-06
-49.349,29.04,2,co,0.16962594,4.968371e-11,0.83037406
68.072,18.402,1,ex,0.030909918,0.96909016,1.272838e-10
33.276,13.201,0,eq,0.9311563,0.0688432,5.5405496e-07
-16.152,-17.292,0,eq,0.9978345,4.037577e-06,0.0021614553
-36.904,-21.508,0,eq,0.9161858,3.9850836e-08,0.083814256
-28.173,-18.352,0,eq,0.9789074,2.442891e-07,0.021092417
-13.331,-4.19,0,eq,0.99752194,3.2321464e-06,0.0024747883
25.491,11.836,0,eq,0.9861813,0.013816342,2.3166187e-06
-29.044,6.511,0,eq,0.9212403,3.903919e-08,0.078759655
-5.542,29.374,0,eq,0.9968748,2.1009996e-06,0.003123002
-33.707,12.205,0,eq,0.8009432,9.11508e-09,0.19905686
42.538,12.498,0,eq,0.6524767,0.34752324,7.678766e-08
-31.632,10.129,0,eq,0.862702,1.6978026e-08,0.13729803
51.815,-13.987,1,ex,0.08443373,0.9155663,8.927682e-10
-34.757,-15.037,0,eq,0.92172784,4.281449e-08,0.078272216
-42.453,26.355,2,co,0.36490026,3.7558617e-10,0.6350997
79.267,9.422,1,ex,0.00550994,0.99449,5.5212215e-12
-31.203,13.889,0,eq,0.8506289,1.4651308e-08,0.14937109
-88.213,-29.232,2,co,0.016834809,2.750681e-13,0.98316514
12.718,-17.36,0,eq,0.99508613,0.00490768,6.1238943e-06
-13.589,-14.932,0,eq,0.99852955,6.420408e-06,0.0014640351
-55.362,12.698,2,co,0.14210601,3.3803568e-11,0.85789394
36.378,17.318,0,eq,0.8990812,0.10091857,3.7464298e-07
27.921,3.767,0,eq,0.96058947,0.03940962,9.570624e-07
-34.63,-21.604,0,eq,0.9428572,6.773851e-08,0.057142746
-15.281,-13.234,0,eq,0.99774086,3.7659295e-06,0.0022553578
-49.776,28.045,2,co,0.16672616,4.776193e-11,0.8332739
-34.621,4.654,0,eq,0.82882524,1.213844e-08,0.17117475
2.947,19.437,0,eq,0.9996402,3.4118053e-05,0.00032572335
9.55,-18.424,0,eq,0.9975091,0.0024799968,1.085164e-05
20.964,29.322,0,eq,0.9985233,0.0014625466,1.4151108e-05
27.775,-21.599,0,eq,0.84032303,0.1596767,2.5647398e-07
-55.755,-13.165,2,co,0.28056866,2.0368833e-10,0.7194314
